artistName,segment,user_id
Caravan Palace,Moderate listeners,user_016
MØ,Previously Active Listeners,user_016
Fitz and The Tantrums,Previously Active Listeners,user_016
42 Dugg,Previously Active Listeners,user_016
Mitski,Light listeners,user_016
brandUn DeShay,Previously Active Listeners,user_016
Elise Trouw,Previously Active Listeners,user_016
Blackmore's Night,Previously Active Listeners,user_016
Christopher Jackson,Previously Active Listeners,user_016
Yankee and the Brave,Previously Active Listeners,user_016
Black Mountain,Previously Active Listeners,user_016
Caroline Konstnar,Previously Active Listeners,user_016
Skillibeng,Previously Active Listeners,user_016
Chumbawamba,Previously Active Listeners,user_016
Pistol Annies,Previously Active Listeners,user_016
Foreigner,Previously Active Listeners,user_016
Kiki Dee,Previously Active Listeners,user_016
Them,Previously Active Listeners,user_016
Myrkur,Previously Active Listeners,user_016
Måneskin,Moderate listeners,user_016
CHIC,Previously Active Listeners,user_016
Mik,Previously Active Listeners,user_016
Shania Twain,Previously Active Listeners,user_016
Leslie Odom Jr.,Previously Active Listeners,user_016
Mobb Deep,Light listeners,user_016
Cream,Previously Active Listeners,user_016
Lorde,Previously Active Listeners,user_016
Toquinho,Light listeners,user_016
Childish Gambino,Super Listeners,user_016
Maggie Lindemann,Previously Active Listeners,user_016
Samuel Kim,Previously Active Listeners,user_016
Yves Tumor,Previously Active Listeners,user_016
Ark Woods,Previously Active Listeners,user_016
Local News Legend,Previously Active Listeners,user_016
Sasha Hutchings,Previously Active Listeners,user_016
The Weeknd,Moderate listeners,user_016
Troll 2,Previously Active Listeners,user_016
P!nk,Light listeners,user_016
Kendrick Lamar,Moderate listeners,user_016
Head East,Previously Active Listeners,user_016
Lucky Daye,Light listeners,user_016
Steve Aoki,Previously Active Listeners,user_016
The Motion,Previously Active Listeners,user_016
The Agonist,Previously Active Listeners,user_016
Seekae,Previously Active Listeners,user_016
半熟卵っち,Previously Active Listeners,user_016
Brad Derrick,Previously Active Listeners,user_016
Lady Gaga,Previously Active Listeners,user_016
Imagine Dragons,Light listeners,user_016
Hector Gachan,Previously Active Listeners,user_016
Insane Clown Posse,Previously Active Listeners,user_016
Lilithzplug,Previously Active Listeners,user_016
George Ezra,Previously Active Listeners,user_016
Toby Fox,Previously Active Listeners,user_016
Vance Joy,Previously Active Listeners,user_016
Buffalo Springfield,Previously Active Listeners,user_016
Forest,Previously Active Listeners,user_016
Lin-Manuel Miranda,Previously Active Listeners,user_016
Lakim,Previously Active Listeners,user_016
TommyMuzzic,Previously Active Listeners,user_016
Tessa Violet,Previously Active Listeners,user_016
Ocean Alley,Previously Active Listeners,user_016
Carolina Gaitán - La Gaita,Previously Active Listeners,user_016
Bebe Rexha,Moderate listeners,user_016
Sarah Cothran,Previously Active Listeners,user_016
Count Basie,Light listeners,user_016
"Blood, Sweat & Tears",Previously Active Listeners,user_016
Of Monsters and Men,Previously Active Listeners,user_016
Phantogram,Previously Active Listeners,user_016
VGM Foundry,Previously Active Listeners,user_016
Gavriel,Previously Active Listeners,user_016
Eurythmics,Previously Active Listeners,user_016
Brenda Lee,Light listeners,user_016
Andy Williams,Previously Active Listeners,user_016
FIDLAR,Previously Active Listeners,user_016
Doechii,Moderate listeners,user_016
Waltzin,Previously Active Listeners,user_016
FlyxTheKid,Light listeners,user_016
Sohodolls,Moderate listeners,user_016
Flume,Previously Active Listeners,user_016
Sonne Hagal,Previously Active Listeners,user_016
Teriyaki Boyz,Previously Active Listeners,user_016
Bear McCreary,Previously Active Listeners,user_016
Taylour Paige,Previously Active Listeners,user_016
Chavela Vargas,Previously Active Listeners,user_016
Kah-Lo,Light listeners,user_016
alt-J,Light listeners,user_016
Mauro Castillo,Previously Active Listeners,user_016
Jenn Carter,Previously Active Listeners,user_016
Bryce Fox,Previously Active Listeners,user_016
Ludovico Technique,Previously Active Listeners,user_016
Top Memes,Previously Active Listeners,user_016
Paul Frees,Previously Active Listeners,user_016
The Ponderosa Twins Plus One,Light listeners,user_016
Cage The Elephant,Light listeners,user_016
Pastel Ghost,Previously Active Listeners,user_016
Daya,Previously Active Listeners,user_016
Brandi Carlile,Previously Active Listeners,user_016
Doja Cat,Moderate listeners,user_016
Waka Flocka Flame,Previously Active Listeners,user_016
Bull Beats,Previously Active Listeners,user_016
Anneke van Giersbergen,Previously Active Listeners,user_016
Porn Orchard,Light listeners,user_016
Richard O'Brien,Previously Active Listeners,user_016
Thayne Jasperson,Previously Active Listeners,user_016
The Kooks,Light listeners,user_016
Lebanon Hanover,Previously Active Listeners,user_016
Budgie,Light listeners,user_016
the Stupid Stupid Henchmen,Previously Active Listeners,user_016
Paramore,Previously Active Listeners,user_016
Halloween All-Stars,Previously Active Listeners,user_016
SAINt JHN,Light listeners,user_016
SHAED,Light listeners,user_016
etmnx,Moderate listeners,user_016
Megan Thee Stallion,Previously Active Listeners,user_016
Little Mix,Light listeners,user_016
C.H.A.Y.,Previously Active Listeners,user_016
Stevie Nicks,Light listeners,user_016
SPIRIT OF THE BEEHIVE,Previously Active Listeners,user_016
Tila Tsoli,Previously Active Listeners,user_016
RM,Previously Active Listeners,user_016
Orion Sun,Previously Active Listeners,user_016
Rick James,Previously Active Listeners,user_016
Miley Cyrus,Previously Active Listeners,user_016
Clairo,Previously Active Listeners,user_016
Max Frost,Previously Active Listeners,user_016
Halloween Sound Effects,Previously Active Listeners,user_016
Louie Zong,Previously Active Listeners,user_016
Clean Bandit,Previously Active Listeners,user_016
Dybbukk,Previously Active Listeners,user_016
Marian Hill,Previously Active Listeners,user_016
Gwen Stefani,Previously Active Listeners,user_016
Alexis Munroe,Previously Active Listeners,user_016
"Lee ""Scratch"" Perry",Previously Active Listeners,user_016
Shiloh Dynasty,Previously Active Listeners,user_016
Rory Doyle,Light listeners,user_016
They Might Be Giants,Previously Active Listeners,user_016
Ski Mask The Slump God,Previously Active Listeners,user_016
Jeanette,Light listeners,user_016
Artemas,Light listeners,user_016
The Internet,Light listeners,user_016
Thurl Ravenscroft,Previously Active Listeners,user_016
Nelly Furtado,Moderate listeners,user_016
JID,Light listeners,user_016
Gunter Kallmann Choir,Previously Active Listeners,user_016
SIAMES,Light listeners,user_016
２８１４,Light listeners,user_016
Ataraxia,Light listeners,user_016
In Love With a Ghost,Previously Active Listeners,user_016
Xandria,Previously Active Listeners,user_016
Modjo,Light listeners,user_016
Fleetwood Mac,Light listeners,user_016
Wardruna,Previously Active Listeners,user_016
Rabbitology,Moderate listeners,user_016
Dybbukk,Previously Active Listeners,user_016
Mac DeMarco,Moderate listeners,user_016
Boy Harsher,Previously Active Listeners,user_016
Cole Porter,Previously Active Listeners,user_016
King Dude,Previously Active Listeners,user_016
The Dave Brubeck Quartet,Light listeners,user_016
The Emotions,Previously Active Listeners,user_016
Jim Croce,Previously Active Listeners,user_016
The Kinks,Light listeners,user_016
midwxst,Previously Active Listeners,user_016
John Legend,Light listeners,user_016
The Revivalists,Light listeners,user_016
Run The Jewels,Previously Active Listeners,user_016
Nara Leão,Light listeners,user_016
DJ Khaled,Previously Active Listeners,user_016
Carolina Gaitán,Previously Active Listeners,user_016
Lil Mariko,Previously Active Listeners,user_016
Raé Luna,Light listeners,user_016
MISSIO,Previously Active Listeners,user_016
Joseph Shirley,Previously Active Listeners,user_016
Shawn Mendes,Previously Active Listeners,user_016
Lesley Gore,Previously Active Listeners,user_016
Lil Yachty,Previously Active Listeners,user_016
Dave Bayley,Previously Active Listeners,user_016
Kodak Black,Previously Active Listeners,user_016
Odetari,Previously Active Listeners,user_016
Luna Li,Previously Active Listeners,user_016
horrormovies,Previously Active Listeners,user_016
Million Eyes,Previously Active Listeners,user_016
日本アニメ(ーター)見本市,Light listeners,user_016
Mylos,Previously Active Listeners,user_016
skinnned,Previously Active Listeners,user_016
Rihanna,Previously Active Listeners,user_016
Jesse Jo Stark,Previously Active Listeners,user_016
Mr.Kitty,Previously Active Listeners,user_016
Debbie Deb,Light listeners,user_016
Jacob Cook,Previously Active Listeners,user_016
Samara Joy,Previously Active Listeners,user_016
The Notorious B.I.G.,Light listeners,user_016
Eazy-E,Previously Active Listeners,user_016
Will Paquin,Light listeners,user_016
H.E.R.,Previously Active Listeners,user_016
SZA,Light listeners,user_016
Cathedral Bells,Previously Active Listeners,user_016
NAV,Previously Active Listeners,user_016
Saweetie,Light listeners,user_016
Dove Cameron,Previously Active Listeners,user_016
KURI,Previously Active Listeners,user_016
Steve Perry,Previously Active Listeners,user_016
Yussef Dayes,Previously Active Listeners,user_016
Hozier,Light listeners,user_016
Sade,Light listeners,user_016
Harmless,Previously Active Listeners,user_016
DAISY WORLD,Previously Active Listeners,user_016
Sylvan Esso,Previously Active Listeners,user_016
Adassa,Previously Active Listeners,user_016
Ed Sheeran,Light listeners,user_016
Quinten Circle,Previously Active Listeners,user_016
Jack Harlow,Previously Active Listeners,user_016
Sped Up Songs + Nightcore,Previously Active Listeners,user_016
Destiny's Child,Previously Active Listeners,user_016
Yeah Yeah Yeahs,Previously Active Listeners,user_016
j^p^n,Previously Active Listeners,user_016
Cottontail,Previously Active Listeners,user_016
Yoko Takahashi,Light listeners,user_016
IC3PEAK,Moderate listeners,user_016
The Melomen,Previously Active Listeners,user_016
ROSALÍA,Previously Active Listeners,user_016
Damian Ukeje,Previously Active Listeners,user_016
Sheck Wes,Previously Active Listeners,user_016
Karavan,Previously Active Listeners,user_016
Mabel,Previously Active Listeners,user_016
TEMPOREX,Light listeners,user_016
Summer Walker,Previously Active Listeners,user_016
Halfbrick,Previously Active Listeners,user_016
JVKE,Previously Active Listeners,user_016
Diane Guerrero,Previously Active Listeners,user_016
Obongjayar,Previously Active Listeners,user_016
Screamin' Jay Hawkins,Previously Active Listeners,user_016
Mimy Succar,Moderate listeners,user_016
Roy Ayers Ubiquity,Light listeners,user_016
21 Savage,Moderate listeners,user_016
Portugal. The Man,Moderate listeners,user_016
3TEETH,Previously Active Listeners,user_016
Ahmad Anonimis,Previously Active Listeners,user_016
M83,Previously Active Listeners,user_016
Talking Heads,Previously Active Listeners,user_016
Peach Pit,Previously Active Listeners,user_016
MellowHype,Previously Active Listeners,user_016
Celtic Woman,Previously Active Listeners,user_016
Carrie Underwood,Previously Active Listeners,user_016
STARLUVR,Previously Active Listeners,user_016
Flo Milli,Previously Active Listeners,user_016
Amy Irving,Previously Active Listeners,user_016
Pouya,Previously Active Listeners,user_016
Modest Mouse,Light listeners,user_016
Funkadelic,Moderate listeners,user_016
Young Pink,Previously Active Listeners,user_016
The Go-Go's,Previously Active Listeners,user_016
Halloween Music,Previously Active Listeners,user_016
SXMPRA,Moderate listeners,user_016
Krono,Previously Active Listeners,user_016
Yot Club,Previously Active Listeners,user_016
Memo Boy,Moderate listeners,user_016
Roy Orbison,Previously Active Listeners,user_016
2Pac,Light listeners,user_016
Alice Cooper,Previously Active Listeners,user_016
Fana Hues,Light listeners,user_016
Sergio Mendes & Brasil '66,Previously Active Listeners,user_016
Kesha,Previously Active Listeners,user_016
Hollywood Undead,Previously Active Listeners,user_016
The Heavy,Previously Active Listeners,user_016
Tim Curry,Light listeners,user_016
El-P,Previously Active Listeners,user_016
Blondie,Light listeners,user_016
Nina Simone,Light listeners,user_016
Soft Cell,Moderate listeners,user_016
Crystal Castles,Light listeners,user_016
Mild High Club,Moderate listeners,user_016
Harley Poe,Previously Active Listeners,user_016
PinkPantheress,Light listeners,user_016
Nightwish,Previously Active Listeners,user_016
LSD,Previously Active Listeners,user_016
Army Of Lovers,Light listeners,user_016
Freddie Dredd,Moderate listeners,user_016
daste.,Previously Active Listeners,user_016
AC/DC,Previously Active Listeners,user_016
Chenayder,Light listeners,user_016
Dean Martin,Moderate listeners,user_016
Richard Carter,Previously Active Listeners,user_016
Katy Perry,Previously Active Listeners,user_016
Scott Bradlee's Postmodern Jukebox,Previously Active Listeners,user_016
CAKE,Moderate listeners,user_016
Boy Kiss Girl,Previously Active Listeners,user_016
Logic,Previously Active Listeners,user_016
Michael Jackson,Previously Active Listeners,user_016
Creeds,Previously Active Listeners,user_016
Rosemary Clooney,Previously Active Listeners,user_016
Yesca,Previously Active Listeners,user_016
北沢強兵,Previously Active Listeners,user_016
Ayesha Erotica,Previously Active Listeners,user_016
Sidewalks and Skeletons,Previously Active Listeners,user_016
Joan Jett & the Blackhearts,Previously Active Listeners,user_016
fun.,Light listeners,user_016
Jake One,Previously Active Listeners,user_016
iNFMS,Previously Active Listeners,user_016
